,text,labels
2826," freetaiwan tem a nos ensinar a poucos quilometros da china, taiwan passou quase ilesa pelo coronavirus. a pequena ilha tem apenas casos confirmados e somente um morto, um dos indices mais baixos entre os paises que estao sofrendo com o surto. ",0.0
12413," juliatettamanz veja radaronline moca, antes do virus chines isso ja acontecia tdos os anos devido ao influenza e h n . a diferenca e q a midia podre e falida q perdeu a teta do governo nao divulgava mas esta disponivel no site do m.da saude. faca comparativo dos dados do covid. tera uma surpresa. ",0.0
2848, joseadelinoalm dgsaude a serio? uma figura destas que a cerca de um mes atras perguntava a um medico porque e que o covid- so era transmissivel aos chineses? e foram escolhe-la?,0.0
10630,"meu deus! mais preocupacao. cientistas chineses descobrem que covid- ja deu origem a cepas! ou seja, evolucao do virus! temo mais perigo!",0.0
20745," cnnbrasil vcs poderiam questionar bandjornalismo jovempannews como e que o governador de sp fechou com a sinovac na china as vacinas contra o coronavirus em agosto se o decreto de pandemia veio em fevereiro, e ele consentiu o carnaval sabendo do risco do contagio?",0.0
22443," guerra fria entre estados unidos e china e ameaca global maior que coronavirus , diz jeffrey sachs - bbc news brasil ",0.0
4020,china oferece ajuda aos estados do nordeste contra o coronavirus ,0.0
4861,mais de paises querem remedio cubano que ajudou china a conter covid- via sputnik brasil,0.0
2859,se a china enviar coronavirus pra ca a gente envia vascainos pra la praga contra praga,1.0
20713," salimmattarbr quem sabe tira teus ccs mi e quase igual . para construir sala limpa . o chip boi e q garante o rastreamento do gado exigido pelo mercado europeu. isso compra o chip barato da china e qdo, e barato como mascara pra covid!",0.0
23358," poloiago dr pampers e das manifestacoes de sirs, que tambem pode ser so pela covid- , sao outros marcadores inflamatorios que se comportam de formas diferentes na sepse bacteriana mais bem estudada do que no covid visto em estudos observacionais de coortes, como china e eua . ",0.0
21173,ahhhhhhhhhh nao covid- china registra maior numero de novos casos desde abril ,0.0
16065, o antagonista certo mesmo era o coronavirus ir morar na redacao do antagonista e nao deixar um deles ser incestado com o virus chines...,1.0
23191,"impressionante - pequim a china continental tem capacidade para testar , milhoes de pessoas para covid- diariamente via uolnoticias uol",0.0
12596," flpsfigueiredo fe sao os fanaticos bolsonaristas. eles estao cegos pelo bolsonaro. ate andam fazendo teorias da conspiracao sobre os produtos importados da china. segundos eles, esta tudo contaminado. kkkkkk. bolsonaristas nao ficarao em casa. por isso, a covid- vai continuar se espalhando.",0.0
18205,"eua esta quase a entar em guerra civil...com o covid a mistura , quem esta a esfregar as maos e a china",0.0
5639,vitoria da china contra o coronavirus e posta em duvida via jornalggn,0.0
3204," luccasffc jairbolsonaro mdregional br o coronavirus vai pegar voce. nao se afobe, fique tranquilo irmao. china is terrorist",0.0
13860,uniao europeia tambem cobra china sobre coronavirus internacional china coronavirus uniaoeuropeia,0.0
3998," wanmingyang antes de qualquer chilique a china, ou melhor, o partido comunista chines deve ao mundo, no minimo um pedido formal de desculpas , e por justica deve indenizacao aos afetados pelo covid- . o homem honrado nao subjuga seus semelhantes . ",0.0
17590,covid- segunda onda na china sugere mutacoes no virus ,0.0
17703," moraesbruno doentespfutebol a china e a oms demoraram a passar informacoes sobre a covid , uma vez o virus disseminado, a quarentena perde a eficacia, o que vai pro ralo e a economia, ou vc acha que o comercio suporta mais dias de comercio fechado???",0.0
13483," ensaiando recuperacao economica pos-pico da pandemia de coronavirus, o pmi de servicos da china teve ligeira melhora em abril. foram , pontos contra os de , de marco. indice, porem, segue abaixo da marca dos , que separa o crescimento da contracao. economia ",0.0
23147,"ja nao basta a praga esquerdopata, corrupcao, mentiras, censura, ditadura do judiciario, imoralidade, amoralidade, violencia antifas, ditadura de governadores e prefeitos, virus chines covid ... realmente o brasil precisa acordar! ",1.0
3778,que grande noticia china passa um dia sem nenhuma nova contaminacao local. pode ser o inicio da virada contra o coronavirus.,0.0
9370,chanceler dos eua diz que china deve confessar origem do coronavirus e ser responsabilizada ,0.0
4821,numero de mortos por coronavirus na espanha ultrapassa o da china - w radio brasil ,0.0
28,imagens de satelite divulgadas pela nasa mostram uma queda drastica nos niveis de poluicao da china apos o surto de coronavirus. baixe o nosso aplicativo para mais noticias! android ios ,0.0
11463,"engracado que na china nem existe mais coronavirus, o brasileiro nasceu pra se foder mesmo",0.0
6175," augustosnunes fconogbarros a gripe comum mata milhoes todo ano ao redor do globo, e a imprensa nao abre uma aspa pra falar sobre... em , so querem dar espaco para o virus-chines. todas as doencans com caracteristicas diversificadas, foram erradicadas de repente so o coronavirus prevaleceu!",1.0
8767, nciceri nao sei. nao seria de espantar pois a sars que ocorreu na china ha mais de anos e a mers uns dois anos depois no oriente medio tambem foram devidas a coronavirus.,0.0
6546," wanmingyang que esse sol ilumine os mil mortos pelo covid- , o virus chines. se a china tivesse aberto o jogo cedo, isso nao estaria acontecendo. parabens a voces, chineses.",1.0
17859,trump rompe com oms e culpa china por coronavirus ,0.0
6293,a china e a nossa maior fornecedora dos equipamentos necessarios para combater o covid- e esta ocorrendo uma corrida comercial. perdemos a corrida dos respiradores. ,0.0
4101,china-coronavirus dw brasil coronavirus china tem terceiro dia sem registro de novas infeccoes. ,0.0
23705,"sergipe, balanco do covid- o estado tem mais de . infectados e vitimas fatais do virus chines ",1.0
5554," carlosbolsonaro isentoes seria quase um crime... alias, hoje o novo virus chines pode ser combatido tambem com hidroxicloriquina, como assim morte por covid- ? qual a situacao dos hospital publicos estaduais e particulares em sp?",1.0
11583, analise covid no proximo dia de abril o brasil deve ultrapassar a china em numero de mortos pelo covid- . bizarra competicao. ja se vao?,0.0
19641,"o governo da australia critica a decisao da china, que orientou os cidadaos do pais a evitar viagens para o territorio australiano. segundo pequim, a discriminacao e os atos de violencia contra chineses no pais aumentaram significativamente por conta da pandemia de covid- .",0.0
19966,"presidente da oms comunista, nao e medico, assessora indicada pelo pt. acatou o q china disse e nao investigou. quem e responsavel? china, oms e o stf q deu a tarefa para os politicos. acusacaograve sao paulo inflou em o numero de mortes de covid- , diz feliciano ",0.0
160,"coronavirus reaparece em pacientes que receberam alta e provoca questoes sobre contencao um numero crescente de pacientes com coronavirus na china e em outros lugares esta apresentando resultados positivos apos a recuperacao, as vezes semanas depois... ",0.0
7573, passeando nunesjoely hmcpedro spartakusvlog samuelgomes natalyneri falei de preconceito. o mesmo que os brasileiros estao sofrendo na india. o mesmo que quer chamar a covid- de virus chines . mas realmente confundi racismo com preconceito . ja pedi desculpas.,0.0
10933," sergiolavos ainda se sabia muito pouco? sabiam tao pouco que ate nesta data os chineses ja estavam a comecar a construir um hospital gigantesco so para os doentes covid... mas claro que ninguem desconfiou, nem a oms...",0.0
13179,"fauci, principal cientista dos eua no combate a covid- , diz que nao ha evidencia de que o coronavirus foi fabricado na china g ",0.0
15038, so bolsonaro e mais bolsonaro do que guedes veja guedes tambem bradou contra a china na reuniao do planalto ministro disse que a potencia contaminou o mundo com a covid e deveria bancar os gastos dos paises na pandemia ,0.0
192,imagens de satelite divulgadas pela nasa e pela agencia espacial europeia revelam que os niveis de poluicao na china diminuiram apos o inicio do surto de coronavirus no pais. foto nasa bbc. ,0.0
15878, vacina contra covid esta sendo testada e obtem resultados promissores direita e a china querendo dominar o mundo! vai la tomar a vacina chinesa seu comunista!! uso da cloroquina nao tem eficacia contra a covid- de acordo com estudos direita mentira!o mito falou q tem ,0.0
20676," marcosrobt arielpalacios ja o novo coronavirus - um virus novo da familia de virus que causam infeccoes respiratoria - foi descoberto em de dezembro de por isso, a doenca que causa foi batizada de covid- . os primeiros casos desse agente infeccioso foram registrados em wuhan, na china. ",0.0
366,poluicao do ar na china despenca apos medidas para conter coronavirus ,0.0
23942,covid- o virus chines ou o crime chines? veja o video ,1.0
1237," samiabomfim falcatrua americana, ataque biologico eua teriam usado coronavirus para atingir china e ira, segundo militar iraniano. saeednamaki",0.0
4913,"eu vi gente que falou que o virus tinha sido criado pela china agora reclamar da decisao do bolsonaro pra evitar justamente a recessao que a china tanto quer nos outros paises. realmente se o bolsonaro achar a cura da covid- , vcs defendem o virus.",0.0
11951,falam tanto que os numeros de covid- no brasil estao errados e que passamos a china. vcs realmente acham q a china passou os numeros certos?,0.0
2088," ainda podemos desacelerar o avanco do coronavirus de forma significativa . segundo tedros, entre todos os casos da doenca, foram registrados em quatro paises china, coreia do sul, italia e ira ",0.0
15346,estado de sao paulo supera a china em numero de mortes por coronavirus - ,0.0
14455,lideres da china e da coreia do norte trocam mensagens sobre a covid- ,0.0
7801,"covid- em plena hecatombe trump ameaca cortar milhoes a oms muito virada para a china -- onu, uniao africana defendem oms ",0.0
10582, waltercattani clauwild antes de estourar as noticias sobre o covid- made in china na reuniao de davos teve uma participante que disse que o aquecimento global nao seria um problema se a populacao do planeta fosse de milhoes de pessoas. temos hoje bilhoes.,1.0
1455,um homem de anos se recuperou do coronavirus na china. ele foi internado em de fevereiro e recebeu alta ontem. e a pessoa mais velha ate o momento a se recuperar do virus ,0.0
21035,"gripe suina, gripe do frango, sars, covid- ... a china deve ser responsabilizada por esses eventos. ",0.0
22937,"covid- china deteta novos casos nas ultimas horas, em pequim ",0.0
1101,"senhor esses brasileiros que estavam na china , deveriam ter ficado la msm, vieram so trazer o coronavirus pro brasil, agora todo dia um caso aqui dessa doenca. espero que acabe logo esse surto..",1.0
4974,"nessa de pandemia coronavirus, tem gente colocando a culpa do virus covid na china. mas os verdadeiros culpados por despertar a ira de deus sao vermes tipo o portadosfundos netflix mangueira e todas as outras abominacoes, que insultam a deus pensando que passarao impunes. ",0.0
23914,covid- o virus chines ou o crime chines? veja o video ,1.0
14432," japadob ls pior que e provavel que seja mais que isso, japa. se o povo da minha casa tivesse feito teste, tinha a mais nessa estatistica. e um amigo meu esta com familiares com covid. a praga do virus chines se alastra",1.0
3850,"desculpa china por ter brindado o mundo com mais uma peste, o coronavirus... ",1.0
23930,"em a china ja recomendava a cloroquina para tratamento de covid- . e agora sr. mandetta lhmandetta ? quando o sr. ira ser julgado por crimes contra a humanidade, por impedir o protocolo da cloroquina levando milhoes a morrer aqui no brasil? o nome disso e genocidio? ",0.0
9342,"o jornalnacional nao mostra o real motivo da critica do trump a oms o silencio da oms diante do desaparecimento de pesquisadores e medicos e as novas restricoes a informacao sobre a investigacao das origens da covid- por parte da china, e profundamente preocupante . vergonha",0.0
2949,"a esquerda gostou da ideia de que o covid- seria uma arma biologica e inverteu o jogo, acusando os eua de implantar o virus na china. percebem o que esta havendo no mundo?",0.0
19154," guilherme amado dos mesmos criadores de a terra e plana , chupeta de... , e do sucesso a culpa e dos chineses o filme da trilogia vem ai o o de junho a covid nao passa com participacao especial de maria cloroquina... sera imprecionante , disse um dos desministros do pais.",0.0
21737,covid brasil tem . novas mortes e total chega a vezes o no da china via uolnoticias uol,0.0
6893,homenagem as vitimas da covid- em wuhan. hoje e dia de finados na china ,0.0
16906, samydana fizeram teste do teste de covid vindo da china e um mamao deu positivo ...tu ta so com gripe amigo ..fica tranquilo,0.0
16780,"se a china enviou o coronavirus para ca, a gente podia enviar bolsonaro pra la. cada um envia a praga que tem. quem sabe nao come ele pra la, eles gostam de animais estranhos",0.0
8287,"todos higienizados e em casa. e a churrascada ocorreu sem aglomeracoes e com dialogo feito pelos cotovelos. . quarentena pandemia coronavirus covid virus china oms fiqueemcasa em manaus, brazil ",0.0
12592,os trabalhos da faculdade serem sobre o covid me fazem odiar mais o grande irmao da china.,1.0
22463,"bbc news brasil - guerra fria entre estados unidos e china e ameaca global maior que coronavirus , diz jeffrey sachs ",0.0
16614,china nao registra novos casos de coronavirus pela primeira vez desde inicio da pandemia ,0.0
272,"so o sus tem a capilaridade e a forca necessarias para tratar de forma eficaz uma epidemia como a do coronavirus. portanto, nao precisa invejar a capacidade dos chineses em fazer uma mega construcao em alguns dias. ",0.0
12641,"e a cidade de rio grande, com porto enorme, so teve, ate hoje, casos registrados de covid. quatro recuperados e um no hospital. sabem por que? o prefeito, petista, quando o corona ainda tava so na china, pensou na frente e imaginou que, sendo uma cidade portuaria, uma hora",0.0
5254," carlazambelli desculpe deputada carloos zambelli, nao sei qual e o protocolo de voces ai, mas, acho que deveria ser assim joice hai peppa amp voce e contra a destinacao do fundao eleitoral e do fundo partidario ao combate ao coronavirus da china. viu ai, o resto e so chit-chat.",0.0
19077,"foi descoberta a cura para a sida, a china invadiu a india e tem controlo sobre maior parte de africa, mas os olhos estao postos no covid e na situacao atual do racismo, que estao ambos a ser financiados por alguem ",0.0
19270, rj luzetti jornalnacional mas isso e fato a china se beneficiou com o covid sim,0.0
5539,imagina voce sobreviver ao covid- e a china lanca o covid- s plus max,0.0
18171,o governo de jairbolsonaro autorizou repasse consideravel p o combate ao coronavirus. agora s milhoes p salvador. vamos continuar fiscalizando as acoes no combate ao virus chines! competencia e transparencia s essenciais. cezar leite pre -candidato a prefeitura de saa ,1.0
6006,china diz ter desenvolvido nanomaterial que desativa novo coronavirus ,0.0
18113,"a poluicao do ar na china ja recuperou em relacao ao periodo de lockdown devido ao novo coronavirus. em alguns locais, as emissoes chegam a ser superiores aos registrados no mesmo periodo do ano passado. ",0.0
3583,china anuncia que criou com sucesso a vacina contra o coronavirus. ,0.0
2410, china registra so oito novos casos de covid- pais diz que pico do surto acabou coronavirus ,0.0
21686,"hj minha tia perguntou se eu serviria de cobaia pra vacina contra a covid- q esta sendo desenvolvida pela china e eu respondi q sim, pq nao?! ela ficou puta e me chamou de comunista",0.0
16002," blogdojefferson ainda bem que a natureza, criou esse monstro chamado coronavirus , foi dita por lula ao celebrar os efeitos da pandemia na agenda do governo jb. bolsonaro qdo trump disse que esta tomando cloroquina. jin yuzhang ao provar com ajuda da oms que o virus nao e da china",0.0
8335, carlosbolsonaro bolsonarosp chineses envolvidos em roubo de mascaras e testes para uso do coronavirus embaixadachina ,0.0
14701," belinhapoodlebr celiaregbar pr haddad agenda . autorizou a compra de milhoes de mascaras de cuba,venezuela e china,para o combate ao covid. autorizou ministro da justica freixo picol trocar a cupula da pf q estava investigando processos contra ele. visitara a pe o stf hoje. almoco c lagosta.",0.0
16955,"covid- . nova iorque comeca esta semana a usar raios uv nos transportes publicos tecnologia que ja foi usada na china vai ser, tambem, testada no metro e outros transportes publicos de nova iorque. o projeto-piloto custa um milhao de dolar... observador ",0.0
4040,governadores do ne consultam china e pedem material para tratar covid- via uolnoticias uol,0.0
16212,novos casos de covid- na china sugerem que o virus esta mudando ,0.0
18748,oms china atrasou envio de informacoes sobre coronavirus documentos e gravacoes obtidos pela associated press comprovam que laboratorios chineses sequenciaram virus uma semana antes do anunciado. ,0.0
1121,china relata mortos por coronavirus e medidas drasticas ,0.0
10547,"quem esta mais propenso a desenvolver casos graves com o covid- ? segundo estudo sobre o inicio da epidemia na china publicado no lancet, a maior parte dos casos, principalmente os graves, foram registrados em individuos entre e anos. ",0.0
6531,"a china e o pior pesadelo pro resto do mundo hoje. medica que denunciou surto de coronavirus em wuhan, na china, esta desaparecida via yahoo",1.0
23556,"o mais triste e saber, que eles vivem aqui e planejam ate matar o nosso presidente!!acomunados com a china, criaram esse maldito covid- - para continuar as roubalheiras!! ",0.0
3890,ela gostam de pastel de flango de morcego com covid- ,1.0
16470,o mundo como ele e a resposta da china ao coronavirus via youtube,0.0
18188,lutando juntos como a china compartilhou recursos e experiencias do covid- com outros paises ,0.0
590, mercadofinanceiro dolar opera em queda apos nove altas seguidas leia dolar economia bancocentral politica selic taxas juros moeda impactoglobal china coronavirus surto epidemia ilustracao internet ,0.0
1244,hotel usado para quarentena de coronavirus desaba na china e deixa pessoas presas ,0.0
23143," hvrdhvnnvh bom amiga, em janeiro eu tava deitado no sofa imaginando que a covid nunca chegaria aqui pois estava na china.. veja so",0.0
436,"broadcast o epidemiologista claudio jose struchiner, da fgv , doutor em dinamica populacional de doencas infecciosas pela universidade de harvard eua , disse nesta segunda-feira, , que a epidemia de coronavirus, esta em fase de estabilizacao, inclusive, na china ",0.0
16183, historiadorigor depois de ouvir o molusco agradecendo a natureza china pela criacao do covid- ... tenho nojo de qualquer um esquerdista que o apoie!!! brasilcombolsonaro,0.0
17642,- estado do rio passa china em numero de obito. - mcrivella diz que rio venceu o covid.,0.0
13665,lembrando dos momentos bons no grupo dos cria que sdd meu deus vtnc coronavirus vtnc china,1.0
22840," biakicis nossos maiores inimigos midia avante brasil, contra os nossos maiores e mais perigosos inimigos, n, nao e cuba, russia, china, maduro venezuela, covid- ou a franca, mas a imprensa midia brasileira comunistas sordida ... salvo excecoes .",0.0
3898, coronavirus veio da china ,0.0
2318,"coronavirus pode ter sido levado dos eua para a china, diz porta-voz do governo chines via ",0.0
14407," mathfreireb jota oatila o derspiegel, com informacoes da inteligencia alema, acusa a oms de ter aceito pressao da china, em janeiro, para subestimar o surto de covid- e retardar a declaracao de pandemia. segundo o spiegel, xi pessoalmente fez a solicitacao a tedros. ",0.0
10872,sabe quando que eu vou tomar uma vacina pra covid desenvolvida pela china? nunca mesmo,0.0
2306,china anuncia fim do pico de coronavirus no pais via portalr ,0.0
15778,covid- . novo coronavirus ja circulava na china em outubro ,0.0
3293,"tal qual aconteceu na china, temos subnotificacao de covid- no brasil. ou voces acham mesmo que hoje so temos casos por aqui? o sistema de saude sabe que nao tem capacidade pra cuidar de todo mundo e portanto so faz teste mesmo em pacientes de grupos de risco.",0.0
760," lauraabcarvalho e que os comunistas da china enviaram o covid ao brasil para impedir o crescimento do nosso pib e tb para micar as manifestacoes de . tudo a pedido de huck, maia, maduro, vera magalhaes e o coelinho da pascoa!",0.0
22059,feitos do ex-ministro durante sua passagem pelo ministerio -corte de nas universidades publicas -denuncia de plantacao de maconha em universidade nao apresentou provas -criticas a china pela crise da covid- -xingou stf ,0.0
914,um pais com populacao de . bilhoes esta conseguindo rapidamente controlar a epidemia do coronavirus. un pais con una poblacion de . millones de habitantes rapidamente ha logrado controlar la epidemia coronavirus. mundochina china covid ,0.0
23373, esuardo a china criou o covid,0.0
15117,pq o covid- n entra na quarentena e volta pros morcegos da china onde e a casa deles!?,1.0
22429," uolnoticias desde a eleicao do fernandez cristina ja era tragedia anunciada. mas o virus chines covid so vem acelerando o processo, infelizmente.",1.0
17457," coronavirus segundo estudo da universidade de cambridge reino unido , e da universidade de kiel alemanha , casos de covid que surgiram no brasil sao muito mais ligados a mutacao do genoma viral que circulou na italia e outros paises da europa , do que o inicial na china",0.0
12397,"sim o atual presidente nao pode nem ajudar as pessoas q estao contaminada pelo coronavirus ok,tem q fechar o stf tem q tirar a china do comando do brasil ate quando o atual presidente vai entender isso,tem q vigiar ne atual ok.",0.0
16793, multimidia parte continental da china nao relata novos casos confirmados de covid- ,0.0
20772,joao doria esta com parceria com a china para uma vacina do covid espero que nao seja usada em pessoas sem o seu conhecimento e permissao nos postos de saude hospitais e upas .,0.0
10270, coisas mais chatas do que discutir covid - colacao de grau - feira de artesanato - carnaval - festival de curtas chineses - oficina de origami,0.0
10776,todo dia tenho que escutar uma piada desse cara. o marido da minha mae acaba de dizer que o covid e um golpe da china pra reduzir a populacao e que o governo brasileiro esta participando do golpe e que se eles abrirem a boca para falar sobre eles morrem. esse e o tweet,0.0
16117,novo surto na china aponta que coronavirus pode estar sofrendo mutacao ,0.0
17535,covid- . china retalia contra australia e boicota importacoes ,0.0
484,"o numero de casos confirmados no mundo de covid- , o novo coronavirus, chega a . , incluindo . mortes. brasil brasil mundo china corona virus coronavirus europe world viral covid ",0.0
13352," raphael faeda felipeneto o covid comecou na china caralho, nao tinha nada a ver com o brasil pora.",0.0
7333, abrahamweint entao quer dizer abrahamweint que o coronavirus foi um golpe da china para dominar o mundo? onde nos estamos para um ministro da educacao falar um absurdo desses! lula e mais inteligente e alfabetizado q vc. chamar vc de burro e uma ofensa sem tamanho aos burros. ministro lixo.,0.0
13355,marateca deve ter mais covid q a china ja kkk,0.0
20334, china doa mais suprimentos medicos a mianmar para combater covid- ,0.0
9966," nave bem, nao da pra culpar as bixas, as mule, os preto ... enfim. tentaram os chineses nao, ate o momento nao sao culpados disso. d outras coisas, sim. mas nao do covid- . e agora? rsrs. pensemos! ",0.0
19479,"o coronavirus nasceu na china, cresceu na italia, estudou na franca, fez pos na espanha, doutorado nos estados unidos e veio fazer politica no brasil.",0.0
2494,"numero de mortos na italia sobe em . o novo coronavirus que originou em wuhan, china, e a doenca que ele causa, covid- , espalhou para mais de paises e territorios em torno do mundo, matando milhares. ",0.0
11216,aviao com milhoes de mascaras cirurgicas compradas da china chega ao brasil coronavirus coronavirusbrasil covid ,0.0
15965, marceloguaxinim o que irrita mais e chegar no trabalho e ter que escutar que covid nao existe e que e tudo invencao da globo esses numeros. que e perseguicao politica o que esta acontecendo e que isso foi feito pela china para quebrar o brasil pois eles sao comunistas.,0.0
19187," noticia covid- em documentos, oms critica atraso da china no repasse de informacoes disponivel em covid coronavirus covid brasil fiqueemcasa ficaemcasa",0.0
22589,"especialista da oms elogia resposta da china ao mais recente nucleo de covid- ilustrando os bons exemplos da alemanha, japao e coreia do sul, ryan disse acho que nossos colegas em beijing tambem estao dando uma resposta em larga escala . ",0.0
3641,"quando chegavam ao servico de saude para fazer o teste, em media, os chineses ja estavam infectados ha dias. imagine esse cenario no brasil. teu coleguinha com febre e tosse seca pode descobrir a doenca so na semana que vem. enquanto isso, ele espalha o covid- por ai.",0.0
5473,parte wuhan a gente ouve falar o tempo todo sobre wuhan em funcao do covid- e acha que se trata de uma cidadezinha do interior ou de uma zona rural qualquer na china. e a sp da china ,0.0
8910,tinder liberou o passaporte de graca de ne ai eu viajei logo pro primeiro epicentro da pamdemia de covid- a cidade de wuhan na provincia de hubei na china e acabo que dei match com as chinesas e assim elas sao muito gente boa inclusive uma me pediu pra enfiar portugues pra ela,0.0
5898,"coronavirus uma arma biologica nao tem o proposito de atacar um pais, mas sim eliminar os grupos de risco, aquele indesejaveis pela nova ordem mundial, qual melhor pais para fazer o trabalho sujo, claro que e a china. porque sera que a china nao vai ter nenhum embargo por isso?",0.0
19626,covid- china regista primeiro contagio local em duas semanas ,0.0
9507," oatila atila, vi no site do msn uma materia do descobridor da aids falando que de fato a china criou a covid- e a prova dele e que ele uma parte do sequenciamento genetico dele identico ao do hiv, e alega que foi criado em cima disso. isso faz algum sentido?",0.0
8698, wanmingyang o que significa isso? significa que a ditadura da china quer silenciar a pesquisa sobre como surgiu o coronavirus? isso so mostra que na china impera uma ditadura desumana onde a ignorancia e submissao sao moedas de troca com o governo. vcs sao ridiculos ,0.0
4687, izabellefores ue? nao tinha uma noticia que o tal consorcio nordeste tinha pedido ajuda aos chineses para combater o coronavirus? com foto de todos os governadores! acho que os chineses nao responderam! essa muie do gopi e os coleguinhas sao uns lixos!!!,0.0
5297,"china dos curados voltam a testar positivo para coronavirus levantamento foi feito com pacientes da cidade de wuhan, que foi o epicentro da doenca no pais asiatico ",0.0
20389," a escola de medicina de harvard, nos eua, divulgou nesta terca-feira, um estudo indicando que o coronavirus pode ter comecado a se espalhar na china, em agosto do ano passado. baseada em imagens de satelite... ",0.0
18052,"existem tipos de pessoas as q falam covid- as q falam corona virus e as q falam coronga, carona virus, chines arrombado, bacteria fdp, etc o primeiro tipo tende a ser de menos confianca. fiquem ligados",1.0
13768," tarconalz pegasusbsb sf moro o caso zero do covid foi na europa, quem fala peste chinesa e xenofobo ! parece que o imbecil e voce!! kkkkkkkkkkkkkk dica final ...leia e estude.",0.0
10588,ninguem tira de mim que esse coronavirus e originado na china e foi feito em laboratorio,0.0
12811,"soma-se a queda de atividade,a crescente tensao entre eua e china sobre a origem da pandemia de coronavirus. ontem, o presidente americano, donald trump, disse acreditar que um erro cometido na china foi a causa da disseminacao da doenca. estadao ",0.0
23388," fefranc lulaoficial nao faz caridade. usa a politica, a igreja,os amigos e todos em beneficio proprio? esta cagando para as vitimas da pandemia e prefere se referir ao covid como virus chines e coronavaucher.",1.0
14536," oatila muitos paises erraram no combate ao virus chines covid- , mas ninguem errou mais que a ditadura do partido comunista chines. ",1.0
12445, solacosta para seu conhecimento fique sabendo que o bill gates e ocultista e amigo de george soros portanto um globalista que trabalha para a nova ordem mundial alinhado com a china onde financiou pesquisas com o virus sars-covid em wuhan. alem de estar com o google criando a ia. ,0.0
19392, iane menezes alo governador romeuzema ! escute o que moca esta falando. chineses se achando dono do pedaco???? brasileiros morrerao de fomes por culpa de chineses??? ja basta o coronavirus q eles mandaram pelo mundo. e q matou milhares d brasileiros.,0.0
1367,na china pessoas foram soterradas e resgatadas em hotel usado como quarentena para pessoas que tiveram contato com pacientes contaminados pelo covid coronavirus ,0.0
14898,fbi acusa hackers da china de atacar pesquisa de coronavirus ,0.0
11329,coronavirus china registra deg dia seguido sem mortes ,0.0
16434,que se foda o resto do mundo!!! china usa evento politico para declarar vitoria contra a covid- ,0.0
12524,"segundo o relatorio, a china provavelmente destruiu as evidencias do novo coronavirus e se recusou a fornecer amostras vivas a cientistas internacionais, a fim de desenvolver uma nova vacina corona.",0.0
22153,"a prestar atencao que um perigos, a quarentena na china. por que nao poderiamos a aviao aos aeroportos internacionais hospitais um perigos aos coronavirus de todos os seres humanos no mundo, a pura realidades, muitos realidades no mundo que coisas diferentementes.!!!",0.0
23753,o bem que o coronavirus fez a china e ninguem ve alexandregarcia via youtube,0.0
15546,"china pede que empresas de alimentos elevem estoques, com medo de nova onda covid- ",0.0
2050,"witzel autorizou internacao compulsoria de individuos para conter covid- . em bsb, ha ordem judicial p detimento de parente de uma doente. como na china, aqui tambem o encarceramento sera politica de estado contra o virus. vc confia no discernimento de moro e bolsonaro?",0.0
662,"eu acho que o corona virus poderia ser usado como estrategia, para o brasil e paises nao tao afetados com o covid- , para crescer a economia. ja que a china ta travada e travando o mundo.",0.0
2269,vejam como o coronavirus tem se disseminado fora da china. ,0.0
21802, o antagonista nao vao falar nada dessa mentira criminosa de doria para com a populacao brasileira acordo entre doria e china para vacina anti-covid- nao garante producao em massa no brasil ,0.0
3540,o proximo traste que falar q a china criou o coronavirus pra lucrar ou controlar a populacao vai ter q dar uma mamada,0.0
7550,china tem primeiro dia sem mortes por novo coronavirus ,0.0
10100,"e uma curiosidade aqui a nossa primeira reportagem sobre a covid- quando nao existia nem esse nome ainda , em de janeiro de a misteriosa pneumonia que preocupa a china ",0.0
16484,ha algumas semanas eu vi uma thread muito boa problematizando a origem do coronavirus na china... alguem me ajuda a achar?,0.0
15740," oatila e xadrezverbal, e verdade esse que esta rolando essa academia na china? isso funciona contra a covid? ",0.0
4925,secretario dos eua diz que china ainda retem informacoes sobre a covid- - ,0.0
3928," davialcolumbre senadofederal fiquei sabendo que voce esta com o virus chines. talvez puxando o saco deles eles te mandem um sopa de morcego ou um pastel de rato . lembre-se... sars chines, h n chines, h n chines, h n chines, covid- ?... claro... chines!",1.0
3528," diario gaucho a china fez o correto, construiu um hospital em tempo recorde, internou todos com sintomas, sendo ou nao coronavirus, dai nao tem risco de contagiar outros, em casa tem essa possibilidade. jairbolsonaro depheliolopes carlosbolsonaro bolsonarosp",0.0
11537, folha e lembrar que no covid houve xenofobia de indianos africanos chineses contra latinos brasileiros ocidentais ate deu na midia red mas claro so podem vitimizar africanos nos eua sei,0.0
1602,"visitantes na china e coreia do sul serao colocados em quarentena no japao saude, sociedade, japao, asia, noticias, covid , coronavirus",0.0
6695," veramagalhaes o mais engracado e que voce faz propaganda de tudo o que esse cara faz... fala serio, no fundo vc gosta da familia monstro, ne? fale sobre outras coisas. eu quero saber se e verdade que alguns kits de teste pra covid- na inglaterra vieram da china contaminados c o coronavirus",0.0
5465,"resultado do isolamento social salvou pessoas e economia. china derrota covid- e mais de do setor produtivo voltou a normalidade, na construcao, gastronomia, transporte, bancos, mercado financeiro e agricultura de quase todas as regioes. ",0.0
6367,"alem de espalharem o virus, os malditos comunistas chineses nao honram contratos. deixaram o brasil na mao e abarrotaram cargueiros norte-americanos com equipamentos contra o coronavirus. ",0.0
