Tweet,Label
novo coronavirus em salmao e possivel novo foco e coloca bairros chineses em isolamento via vista se,0.0
"essa buceta de covid vai dura ate quando, vai se fuder essa bosta surgiu dnv na china? demonio de virus loco",0.0
eu nao sou fa da cristina ferreira e indignei-me e gozei imenso com ela quando disse no seu programa que o covid- era coisa la dos chineses . apesar disso acho que alguns comediantes julgam que tem mais piada do que acontece realmente. sobretudo a rir-se do aspeto dos outros. ,1.0
oms causa de novo surto de coronavirus na china precisa ser estudada - ,0.0
covid- governo federal ja transportou milhoes de mascaras da china coronavirus brasil china mascaras ,0.0
questao sanitaria da china ameaca a saude publica mundial com nova infeccao do covid e outras epidemias de pestes que poderao surgir ,0.0
" marcosmunizmelo heliobeltrao pois e, e esta seita e tao grande e poderosa, q conta ate c dezenas de paises, cujos governos autorizaram o uso da hidroxicloroquina no tratamento do covid- . eis aqui alguns paises da seita. japao china russia suica coreia do sul portugal india espanha eua senegal etc. ",0.0
"quem podia imaginar que a letra c poderia acabar com o ano e nos paralisar? c de corona, c de cemiterio, c de covid, c de confinamento, c de comunismo. e o remedio provavel, c de cloroquina, e o pior q tudo isso veio do c da china! e quem pode nos salvar nao e o chapolim mas cris",0.0
"a russia e um dos paises com economia mais afetada por causa do coronavirus. putin esta em busca de aliados. na epoca da guerra fria, a urss era a prima rica do mundo comunista. hoje e a china e a russia ficou bem para tras. ",0.0
mas sobre a covid como falei ontem novo surto de epidemia na china e alguns paises buscam a vacina e no brasil so ano que vem,0.0
"com mais de novos casos de covid- em beijing na china, decretaram estado de emergencia, passando do nivel para o nivel . escolas primarias e secundarias fechadas, proibido viajar, isolamento lockdown nas areas afetadas. forabolwan onarogenocida foramilicianosmalditos",0.0
"china reporta novos casos de covid- , deles em pequim ",0.0
china e nova zelandia mostram que nao ha como se livrar do coronavirus ,0.0
em dias sao paulo capital dobrou os casos de coronavirus e ultrapassou a marca de mil. passou - china mil - canada mil atualmente sao . obitos por covid somando confirmados e suspeitos. ,0.0
coronavirus lideres europeus se encolhem de medo diante da china ,0.0
" embaixadachina voces com sua irresponsabilidade comunista, espalhar.esse virus chines pelo mundo. e agora querem posar de bons mocos ? o mundo precisa cobrar da china o prejuizo causado pelo coronavirus chines!",1.0
"o presidente chines, xi jinping, presidiu nesta quarta-feira a cupula extraordinaria china-africa sobre a solidariedade contra a covid- em beijing. o evento foi realizado atraves da ligacao de video. ",0.0
" dexametasona e avanco contra covid- capaz de salvar vidas, diz oms mais uma oportunidade para china, pais originario do coronavirus e covid , em vender medicamentos para o quase bilhao de contaminados.",0.0
"covid- china deteta novos casos nas ultimas horas, em pequim ",0.0
" carlosmello jdoriajr essa aproximacao, fruto da nossa viagem a china, permitiu a parceria para a vacina contra o coronavirus. muitas empresas brasileiras se beneficiaram do estreitamento das relacoes entre sao paulo e a china, gerando milhares de empregos e investimentos no brasil.",0.0
"coronavirus brasil registra . mortes, vezes o numero da china, aponta consorcio ",0.0
 felipeb rogriovilela estadao estadaopolitica eu sabia q iria dar merda... agora fudeu. o virus chines se instalou em um animal... vai ter mutacoes covid-suino- ,1.0
"fabricante chinesa de veiculos eletricos, baterias e paineis solares byd decidiu em janeiro, quando pandemia de coronavirus comecava na china, iniciar producao de mascaras e gel esterilizante. empresa criou unidade dedicada a isso, hoje a maior fabrica do mundo para os produtos ",0.0
liberdade de expressao na china. um dia normal na vida de opositores de nosso principal parceiro comercial. lovevictorwatchparty coronavirus viruschines ,0.0
" aquele seu deus marcelos kabal o virus veio da china animal irracional, vai dizer tbm que bolsonaro matou na italia e espanha... e eu ja cansei de ouvir de pessoas dizerem que medicos estao alterando os documentos de outras mortes para covid- ... continua ai sendo doutrino pela midia satanica.",0.0
entenda a tensao economica entre china e australia causada pela covid- ,0.0
chile segue otimista sobre precos do cobre em meio a pandemia chile china cobre commodities coronavirus eua internacional,0.0
china anunciando que ta tendo uma segunda onda de covid puta que pariu viu,0.0
"ouvi sobre um possivel segundo surto de covid na china, tipo no mes passado. so agora ta estourando materia sobre isso? mas gente.",0.0
covid brasil tem . novas mortes e total chega a vezes o no da china ,0.0
"a china, provavelmente , encobre mais uma vez uma nova onda de covid- . ",0.0
china esta relatando o maior surto de coronavirus que ja viu em dois meses ,0.0
"testes chineses de vacina contra o coronavirus mostram resultados promissores atualmente, o brasil e o novo epicentro do covid- do mundo, com quase mil casos e... - tiosam ",0.0
 claudioedantas e isso ai!!! e melhor morrer pelo virus chines covid- do que usar a cloroquina. agora testar vacina. pode.,1.0
"a segunda maior companhia aerea chinesa lancara uma nova empresa. . por que a china lancara uma nova companhia aerea, apesar da crise do coronavirus governo chines quer aumentar turismo na regiao de hainan",0.0
"o br ja tem vezes mais mortes do que a china! sim, a china, pais mais populoso do mundo e tambem origem da pandemia de coronavirus tem vezes menos mortes que o br. falta comunismo no br. forabolsonarogenocida",0.0
china e nova zelandia mostram que nao ha como se livrar do coronavirus. via uolnoticias uol,0.0
"ressurgimento de casos de covid na china e nos eua mantem alerta de segunda onda de contagio, mas injecao de recursos via bancoscentrais sustenta apetite por risco no mercadofinanceiro bc pandemia coronavirus fed powell copom selic ",0.0
oms causa de novo surto de coronavirus na china precisa ser estudada ,0.0
essa volta do virus malaco na china e nova zelandia nao seria pq se isolaram tanto e quando sairam os isolados pegaram? vamos ficar de olho na suecia e ver se tem segunda onda la panico jovempan coronavirus coronavirusbrasil,0.0
china suspeita que salmao causou novo surto de coronavirus ,0.0
so um lembrete o covid voltou na china,0.0
"paranoia e cuidado china proibe importacoes de salmao, depois do surto de covid no mercado de xinfadi, em beijing. coronavirus foi encontrado nas tabuas com o produto, mas a maior probabilidade e de contaminacao cruzada, com o virus vindo dos trabalhadores.",0.0
" governosp jdoriajr cade o governador dos negocios da china? onde estao as utis? aqui em sbd oeste um paciente ha cinco dias precisando de uti por covid- , morrendo por falta de vaga! vergonha! crime de responsabilidade! jdoriajr tem que fazer algo!",0.0
questao sanitaria da china ameaca a saude publica mundial com nova onda de infeccao do covid e outras epidemias de pestes piores que poderao surgir . ,0.0
"natureza, se comporta e se dissemina cfe a temperatura em diferentes paises. se o covid fosse natural, so teria afetado paises com a mesma temperatura que a china. em vez disso, ele se espalha para um pais como a suica da mesma forma que se espalha para areas deserticas,",0.0
"pelo que tenho investigado entre chineses expatriados de manaus, muitos ja foram foram infectados por coronavirus. mas, segundo eles, foram contaminados em manaus mesmo, por colegas de trabalho que iam trabalhar doentes. ",0.0
"covid- brasil tem mais casos que india, espanha, italia e china somados correio",0.0
"nao entendi, se em pequim fechou os aeroportos para conter novo surto do covid , como que sao paulo vai ter uma vacina contra o covid que vem da china???",0.0
 g o novo do novo disseminando novas demandas viva o coronavirus viva a china viva ,0.0
" erikakokay jairbolsonaro vai reclamar do covid pra china!! e inquerito ilegal que persegue ideias nao e aceito nem pelo presidente, nem por nenhum cidadao honesto, o que nao e o caso dos ladroes do pt!! sabemos!! bolsonaroreeleito ",0.0
 minfraestrutura marceloscf govbr video muito interessante. como a china se tornou o polo fabril do mundo? que oportunidades a crise do covid abre para outras nacoes do mundo? ,0.0
china e nova zelandia mostram que nao ha como se livrar do coronavirus uolnoticias uol ,0.0
"quando o novo coronavirus reapareceu na china, eles chamaram de velho coronavirus?",0.0
"e a china, acho, aproveitou essa cortina de fumaca dos antifas e covid e aumentou o contingente na fronteira com a india. resultado esta ai. ",0.0
"nova onda de virus na china e nao se sabe se e o covid, ou se e um novo virus... tenso!",0.0
aposto tambem numa leve culpabilizacao de todos os chineses que existiram durante o covid. so para a galhofa. ,0.0
"as bolsas europeias fecharam em alta nesta quarta-feira , com os investidores pesando os sinais positivos contra os temores de uma segunda onda de infeccoes pelo novo coronavirus na china e em partes dos estados unidos.",0.0
" g kkkkk..mais uma que usa a cartada do covid para sair fora do foco. perceberam que todos que estao prestes a receber o cafe da manha da pf pega o virus chines? helder, witzel....",1.0
"enquanto isso, permanecem no radar os receios de uma segunda onda de infeccoes por covid- na china, depois que pequim elevou o nivel de alerta na cidade.",0.0
" todoscontraocoronavirus o prefeito marcelo crivella, recebeu ontem , mais um navio que trouxe da china novos monitores, desfibriladores, aparelhos de ecocardiografia, de ultrassom e varios outros equipamentos para nos ajudar no combate a covid- . ",0.0
coronavirus a tensao economica causada pela covid- entre china e australia ,0.0
china quer que bancos limitem seus lucros a um digito em bancos china coronavirus economia internacional,0.0
primeiro avanco medico contra covid- gera esperanca,0.0
" cnnbrasil nao foi essa mesma filial da china que outrinou que so pegava covid- no mercado chines, que nunca seria uma pandemia, que foi contra fechar aeroportos pra china, etc, etc, ? ... ahhh ... taaa ... ... ",0.0
"video china registra novos casos de coronavirus, deles em pequim ",0.0
hoje tem live do movimento conservador. . as h em nossa fanpage no facebook. . temas virus chines - covid- plp programa federativo de enfrentamento ao novo corona virus deg e deg sessao da... ,1.0
china e nova zelandia mostram que nao ha como se livrar do coronavirus ,0.0
"-- capitulo analise . . pandemia da covid- fez agravar mais a crise entre eua e china, dizem os analistas . . a guerra comercial que separa estados unidos e a china ja dura ha mais de dois anos, com uma escalada de sancoes economicas que parecia ter abrandado mas nao. ",0.0
china novos casos de covid- em pequim ,0.0
importadores chineses de carne temem problemas com exigencia de testes de covid- em porto ,0.0
"boa noite pessoal quem podia imaginar que a letra c poderia acabar com o ano e nos paralisar? c de corona, c de cemiterio, c de covid, c de confinamento, c de comunismo. e o remedio provavel, c de cloroquina, e o pior que tudo isso veio do c da china! e quem pode nos salvar",0.0
 pesquisa preliminar realizada na china descobriu que pessoas com tipo sanguineo a sao mais vulneraveis ao novo coronavirus bom agora mesmo que so saio de casa com a vacina ,0.0
" de junho. a covid- matou ao menos . pessoas no brasil, dez vezes mais do que na china. mais gente do que cabe na arena pantanal. o mato grosso e um dos estados menos afetados, e verdade, mas as mortes por la dobraram em apenas dias... onde quer que esteja, cuide-se. ",0.0
"mais de . voos foram cancelados hoje em pequim, por temor a uma nova onda de contaminacoes da covid- na regiao. autoridades locais pediram a moradores que nao deixem a cidade e varias provincias da china estao pondo viajantes vindos da capital do pais em quarentena. ",0.0
"vamos voltar para reformas liberais em a dias, diz guedes brasil china coronavirus economia eua pauloguedes reuters",0.0
" carlosbolsonaro jairbolsonaro talvez e so talvez, o proprio covid seja mais culpado do que ele! tentar jogar essa culpa nos chineses nao cola! tivemos meses para nos prepararmos, mesmo com a demora deles para avisarem e nao fizemos nada!",0.0
uniao europeia acusa oficialmente a china de desinformacao sobre o coronavirus ,0.0
" folha e isso ai!!! e melhor morrer pelo virus chines covid- , do que usar a hidroxicloroquina!!!",1.0
"mundo - covid- china deteta novos casos nas ultimas horas, em pequim ",0.0
 monicabergamo e o virus chines covid- continua matando brasileiros.,1.0
covid brasil tem . novas mortes e total chega a vezes o no da china via uolnoticias uol,0.0
"a transparencia e uma das exigencias do acordo eua-china e nao por acaso o covid foi lancado quando a china estava prestes a assinar,aceitando os termos dos eua. nao existe transparencia e verdade dentro de um regime guiado por uma ideologia que vive da mentira para viver. fim!",0.0
 louiseschulli beijar chineses? assim que eu pego covid,1.0
"quem tem menos de anos e menos suscetivel a covid- um estudo da escola de higiene e medicina tropical de londres observou que pessoas com menos de anos sao menos suscetiveis a covid- . foram utilizados dados de locais da china, da itali...",0.0
covid. hospital saude geral sus china brasilia bom,0.0
morcego desgracado ainda tive que ler que o potencial destrutivo do morcego e muito maior q a covid.... nao aconteceu uma desgraca maior meio que por acaso,0.0
 depheliolopes achou a vacina do covid? descobriram provas que a china espalhou o virus propositalmente? certo governador botocado vai ser preso por quebrar o estado e roubar dinheiro dos respiradores? os comedores de lagostas vai ser enquadrados? descobriu quem paga os advogados do adelio?,0.0
novo surto de covid- assusta a china e pequim cancela mais de mil voos via sao carlos em rede,0.0
olha essa. turma de chineses sao uma. grande quadrilha. eu quero dizer que essa quadrilha vai. ter que pagar .o dinheiro roubado das pessoas que. pagam impostos em um pais pobre. e essa quadrilha se apoderou de uma miseria social en nosso pais. a doenca a covid- roubaram bilho.,1.0
brasil tem . mortes por covid- ,0.0
covid brasil tem . novas mortes e total chega a vezes o no da china via uolnoticias uol,0.0
 paulomathias biakicis como impedir a ditadura do stf? como combater a midia marrom? pq ninguem responsabiliza a china pelo covid ?,0.0
a deg ministra da nova zelandia mandou as tropas guardar as fronteiras ninguem mais entra ao deus dara dentro do pais um exemplo de patriotismo nos por ca temos o charlatao costa e mais turistas chineses com uma deg vaga de covid preparem-se para o pior ,0.0
" anamariarezen rodrigomaia doria podia muito ter evitado a pandemia... se tivesse avisado em agosto de , sobre o coronavirus... pois desde mes ele contratou um laboratorio da china pra fazer a vacina e testar nos paulistas e paulistanos. mas como ne... pois o corona so foi falado em fevereiro .",0.0
china e nova zelandia mostram que nao ha como se livrar do coronavirus - - uol noticias uolnoticias uol,0.0
china e nova zelandia mostram que nao ha como se livrar do coronavirus ,0.0
indices da china fecham perto da estabilidade com medidas de pequim para conter novos casos de virus china acoes coronavirus empresas mercados asia,0.0
"hj minha tia perguntou se eu serviria de cobaia pra vacina contra a covid- q esta sendo desenvolvida pela china e eu respondi q sim, pq nao?! ela ficou puta e me chamou de comunista",0.0
china eastern airlines anuncia nova companhia aerea subsidiaria apesar da covid- ,0.0
 dw brasil ainda nao vi debate sobre a relacao entre a covid e o abate de animais para consumo humano - o virus teria surgido num mercado d animais selvagens e a segunda onda na china comecou num mercado d carnes nos usa o nr d contaminacoes em frigorificos e na industria d carne e alto.,0.0
china e nova zelandia mostram que nao ha como se livrar do coronavirus ,0.0
"apos ter controlado a transmissao do novo coronavirus, a china tem um novo surto na capital. pequim. segundo a oms, a volta da transmissao em uma regiao depois que o numero de novos casos estava controlado ha dias e... ",0.0
" covid- china deteta novos casos nas ultimas horas, em pequim via jornaldestak",0.0
bbc news brasil - coronavirus a tensao economica causada pela covid- entre china e australia ,0.0
"bolsas europeias em alta, apesar de surtos de covid- na china ",0.0
"o brasil tem mais casos covid que china, espanha, india e italia juntos. eu nao confio na informacao da china e da india. e espanha e italia juntas tem menos da metade da populacao do brasil.",0.0
china e nova zelandia mostram que nao ha como se livrar do coronavirus ... ,0.0
covid brasil tem . novas mortes e total chega a vezes o no da china ,0.0
estao noticiando que esta havendo uma nova onda de covid na china. minha preocupacao e no sentido de que pode ser um virus aprimorado e mais mortal que o primeiro.,0.0
china e nova zelandia mostram que nao ha como se livrar do coronavirus ,0.0
 flaviodino um comunista falando em delirio ideologico... so pode ser piada.. milhoes de vidas ja foram ceifadas pelo delirio ideologico comunista. milhoes sssss. e o coronavirus virus vindo da china comunista esta ceifando mais algumas milhares de vidas.,0.0
as aulas na china voltaram!!!! sabe o que aconteceu??? pois e...voltaram a ter novos casos... pandemia covid retornoseguro aulas,0.0
"o governo da china determina que viajantes que chegam de outros paises voltem a ficar em quarentena por dias. eles ainda serao submetidos a um teste obrigatorio para identificar a covid- . nos ultimos quatro dias, foram confirmados mais de casos da doenca no pais.",0.0
aeroportos de pequim cancelam mais de mil voos,0.0
uol china e nova zelandia mostram que nao ha como se livrar do coronavirus novos contagios alimentam ideia de que covid- sera endemica via uolnoticias uol,0.0
a china defendera junto com a africa o sistema de governanca global centrado na onu e apoiara o protagonismo da oms no enfrentamento global da covid- .,0.0
" jmmso nos achamos q comer morcego e repugnante. eles acham q o salmao tem covid... e quase, quase a mesma coisa.",0.0
"as bolsas internacionais operam com folego moderado diante de tensoes geopoliticas envolvendo india e china e as duas coreias, alem de preocupacoes com uma segunda onda de coronavirus. confira o morning call completo morningcall ibov copom",0.0
" veja diogolb o incompetente presidente nos leva a crer que, temos dois virus letais com alto poder de transmissao. um deles surgiu na china, o outro foi eleito democraticamente em nosso territorio. o primeiro e conhecido globalmente pela sigla covid- , ja o outro tem como sigla genocide- .",0.0
a china escondeu informacoes sobre o coronavirus? medicos chineses foram repreendidos pelo governo por divulgarem informacoes sobre o covid- ? a oms demorou para declarar uma pandemia global? ,0.0
" claytonmed ano nao tinha covid- . leilao de petroleo oferta areas, mas vende so uma, a petrobras e chineses via uoleconomia uol",0.0
g a tensao economica causada pela covid- entre china e australia. via googlenews,0.0
uniao europeia nomeia oficialmente a china como fonte de desinformacao sobre o coronavirus pela primeira vez - ,0.0
china suspeita que salmao causou novo surto de coronavirus itabuna ,0.0
"pequim isolada por causa de novo surto de coronavirus. o provavel local da disseminacao do virus e um mercado de carnes e vegetais da capital. se um dia eu tiver que ir pra china, vou passar bem longe de qualquer mercado que exista la. eu hein...",0.0
covid brasil tem . novas mortes e total chega a vezes o no da china ,0.0
 coronavirus recife recebe novos respiradores vindos da china - ,0.0
uniao europeia nomeia oficialmente a china como fonte de desinformacao sobre o coronavirus ,0.0
joao doria do psdb quer contaminar o povo paulista com o lixo chines paulistas se recusam a tomar vacina da china contra covid governador joao doria fez parceria para iniciar testes no estado gabriela doria - h ,1.0
"o prefeito de uruguaiana vem dizendo agora ao danielscola que comecou a tomar medidas contra a covid ainda em dezembro, isso como justificativa para nao respeitar a bandeira vermelha. conclusao a china avisou ele, antes de avisar a oms.",0.0
"a pandemia nao passou ainda, e acordo com noticia que voltou o covid mais forte na china, que porra e essa? fim do mundo mesmo ?",0.0
" embaixadachina a nova versao do coronavirus . , que esta em producao na china, chega quando?",0.0
"covid- china deteta novos casos nas ultimas horas, em pequim ",0.0
"marcos boulos comentou o ressurgimento de casos de coronavirus na china, que nesta semana chegou a fechar bairros de pequim apos crescimento dos registros. ele considera, no entanto, que, aqui no brasil, uma eventual a onda tera um impacto menor. informacoes da rbandeirantes.",0.0
" depheliolopes basedpoland marcaram a bandeira da australia que esta brigando com a china sobre o covid- , e a bandeira dos eua tambem foi marcada. fora que a china parece ter invadido a india. por conta disso, os aliados brasil, eua e etc nao gostaram disso e prometem reacao... ",0.0
"a comissao nacional de saude da china informou que foram detectados novos casos de coronavirus no pais nesta terca-feira, deles importados e de contagio local, e que o novo surto em pequim continua, com mais notificacoes de infeccao. ",0.0
china eastern airlines anuncia nova companhia aerea subsidiaria apesar da covid- ,0.0
" bsf costa superobesobr nikolas dm depheliolopes profecias e mais profecias de cumprindo... marcaram a bandeira da australia que esta discutindo com a china sobre o covid- , e a bandeira dos eua tambem foi marcada. fora que a china parece ter invadido a india. por conta disso, os aliados brasil, eua e etc nao gostaram...",0.0
china e nova zelandia mostram que nao ha como se livrar do coronavirus via uolnoticias uol,0.0
os avancos na china para uma vacina contra a covid- .jun. durmacomessa via podcastaddict,0.0
" oestabao esquecam essa ladainha de politica, a segunda onda do covid ja comecou na china e aqui no brasil ainda nem vencemos a primeira, vamos acordar, o jairbolsonaro precisa trancar o brasil ate o fim da epidemia, ninguem entra ninguem sai, subam o thread, salvem nosso povo.",0.0
 carlosmaltz ciencia neutra sob a otica terraplanagem olaviana parte jornais eua anuncia avancos nas pesquisas por vacina contra o covid- ! terraplanismo vamos vencer o virus chines! .,0.0
"falou o cara que trabalha bastante. receitafederal investiga. operacao do governo do maranhao para trazer respiradores da china para tratar infectados pelo novo coronavirus foi ilegal, ",0.0
covid e a cena dos chineses que mais tempo durou e historico,1.0
confirmado sergio moro inventou o coronavirus em parceria com a china. ,0.0
cidades da china fecham escolas e impoem restricoes de viagem com aumento de casos de coronavirus mundo g ,0.0
china suspeita que salmao causou novo surto de coronavirus. entenda via exame,0.0
china e nova zelandia mostram que nao ha como se livrar do coronavirus uolnoticias uol ,0.0
covid brasil tem . novas mortes e total chega a vezes o no da china via uolnoticias uol,0.0
china registra novos casos de coronavirus podcastnajornal ,0.0
"plus, se realmente pretendem erradicar certas personagens dos governos, acabem voces com o preconceito que carregam porque muitos dos meus mutuals que fizeram parte do movimento blm nas redes sociais tiveram os comentarios mais racistas com os chineses a proposito do covid",0.0
" wanmingyang a china, nao vai fazer do brasil o que vc fez na argentina. o povo brasileiro nao sera escravizado por vcs. todo o meu repudio, a quem omitiu a gravidade do covid- . a cada anos temos uma epidemia chinesa. esta na hora do basta!",0.0
" radaronline kellymatos sabotagem e a palavra de ordem dos canalhas anti-brasil corrupcao no covid, censura a liberdade de expressao, querendo derrubar ao governo federal. invasao de casas sem inqueritos abertos. uma vergonha de um stf ao estilo da china comunista!! ",0.0
"com casos da covid- nos ultimos cinco dias, pequim cancela mais de mil voos aeroportos agenciabrasil china coronaviru",0.0
"- hoje a tarde fui no supermercado e tinha uma funcionaria do epa e um morador de rua debatendo sobre o virus chines. - e acredite, os dois dizendo que as mortes comuns estao sendo colocadas como covid, e os governadores so querem roubar. prisaodoalexandredemoraes",1.0
"a duvida agora que a peppa declarou estar com covid- e se ela vai autorizar o tratamento com hidroxicloroquina ou vai de vacina doria china? se recupera logo peppa, a cadeia e o seu lugar, nao o cemiterio.",0.0
a porca com a doenca do morcego. peppa pig joice hasselmann e diagnosticada com covid- ,0.0
china e nova zelandia mostram que nao ha como se livrar do coronavirus via uolnoticias uol se cuidem para viver um pouco mais,0.0
" jornaloglobo o incompetente presidente nos leva a crer que, temos dois virus letais com alto poder de transmissao. um deles surgiu na china, o outro foi eleito democraticamente em nosso territorio. o primeiro e conhecido globalmente pela sigla covid- , ja o outro tem como sigla genocide- .",0.0
"vem de analise do genoma de varios coronavirus e das provaveis origens muitas, por acaso da entrada do virus no pais. spoiler nao veio majoritariamente da china. ",0.0
o macaco andando de bicicleta sendo perseguido por um cachorro talvez tenha sido um auspicio do coronavirus na china ,0.0
"o ceara ultrapassou a china no numero de casos de covid- o estado atingiu a marca de . casos confirmados nesta quarta-feira . o numero e maior que o da china que, de acordo com a johns hopkins, contabiliza . casos da doenca.",0.0
"pessoal estou paranoico ou os ultimos acontecimentos, apontam que a china quer mandar no mundo? covid, compra de empresas na america do sul e mais recente a disputa na india? .....as constantes tentativas de derrubar o presidente, entra nessa lista? alltogethernow",0.0
rotam goiania chega pra resolver o problema policiamilitargo rotam rotaspp howyoulikethat eua covid cod bope estadodeemergencia martinpradenasviolador khrisphiirwas china facanacaveria globonews nakaesdngtuekecchmepnairmaakpa fechadocombolsolnaro brasil goiania g ,0.0
"marcos boulos comentou o ressurgimento de casos de coronavirus na china, que nesta semana chegou a fechar bairros de pequim apos um crescimento dos registros. ele considera, no entanto, que, aqui no brasil, uma eventual segunda onda tera um impacto menor.",0.0
covid sauna gay tem . novas mortes e total chega a vezes o no da china ,0.0
aeroportos de pequim cancelam mais de mil voos,0.0
"cuba enviou centenas de medicos e enfermeiros para diversos paises no combate a pandemia da covid- . italia, espanha, haiti e china foram alguns dos paises que receberam medicos. por isso devemos subir a nobelabrigadahenryreevecuba em homenagem aos nossos herois cubanos!",0.0
"covid- china detecta novos casos nas ultimas horas, em pequim - ",0.0
lembram-se quando achavamos que o coronavirus era um problema la da china e que nunca chegaria aqui? bons tempos....,0.0
china e nova zelandia mostram que nao ha como se livrar do coronavirus via uolnoticias uol,0.0
e a china voltou a ter covid- agr fudeu de vdd,0.0
guardem o video dele falando sobre o acordo da vacina pra covid com a china. detalhe agosto de . ele nao sustenta o q diz. ,0.0
"china se torna maior parceiro comercial dos eua em abril apesar da covid- , diz wall street journal ",0.0
china fecha escolas e interrompe transporte publico apos novo surto de covid- ,0.0
"galera,meus seguidores,acabei uma grande noticia sobre o covid- cujo virus chines ",0.0
"chegamo no assunto do covid... ele meteu aquela coisa de que o virus era coisa da china, que a china inventou pra fuder com o resto do planeta e tal. como eu nunca vi ninguem realmente acreditando nisso resolvi deixar ele prosseguir pra ver os argumentos dele",0.0
eita mah china aeroporto de pequim cancela mais de . voos em meio a renovadas preocupacoes com coronavirus coronaviruspandemic bandjornalismo bandnewsfm ,0.0
"ja temos vacinas contra o covid- na terceira faze de testes, ai o sr jdoriajr diz que vai comprar uma da china em segunda faze e ainda vai colocar o povo brasileiro de cobaias no terceiro teste!!! muito estranho ... jdoriajr ta achando que o povo e idiota??",0.0
" claudiogonz uolnoticias e se a oms n tivesse omitido do mundo a pandemia logo qnd descobriu e a china n tivesse comido o n deve, n estariamos discutindo dados de mortes de covid, teria evitado muitaaa coisa!",0.0
o covid veio da china mais rapido que minha compra de fevereiro que ate hoje nao chegou ,0.0
" -importadores de carne da china temem atrasos na liberacao e impacto na demanda, com grandes portos exigindo testes de coronavirus para todos os containers com carnes e frutos do mar. -rebanho de porcos da china cresce , com novas aberturas de fazendas.",0.0
" aragao ffseva secomvc minsaude jairbolsonaro justo! agora entendi seu ponto. no momento, o pais que melhor combateu o coronavirus foi os estados unidos. veja bem, la tem o maior numero de recuperados. morreu um pouco de gente mas nada muito relevante, pq tbm e bum pais bem populoso. incrivel, a china nao esperava por essa",0.0
so queria um biquini que o frete nao custasse mais que a peca....... nao pode ser da china pq nao chega a tempo enfim fodasse coronavirus,0.0
acoes corrigem de fortes ganhos com regresso da china ao mapa da covid ,0.0
"enquanto o ocidente se distrai c covid e blm, a china ja abafou hong kong e tenta abafar territorios na india. p outro lado turquia e russia partilham e dividem libia e siria inundando europa c refugiados . qd acordarmos o mundo sera outro.",0.0
"na nova zelandia apareceram novos casos de coronavirus, na china so aumenta e no brasil nunca diminuiu e pelo visto nem vai.",0.0
novo surto de coronavirus na china preocupam o mundo ,0.0
 reumalho sera q esse virus encontrado no salmao do supermercado de pequim e o mesmo covid- ou ficando muito paranoica um novo covid- ? a china a principio nunca abre mesmo o jogo! estranho em alimento?! ,0.0
covid brasil tem . novas mortes e total chega a vezes o no da china via uolnoticias uol,0.0
"o milionario campeonato chines de futebol ainda n retomou os seus jogos. a china teve menos de mil mortos pelo covid. o rio caminha para ter mais do que o dobro de vitimas. no entanto, o campeonato carioca anuncia a volta dos seus jogos ja nessa semana. parabens aos envolvidos!",0.0
covid brasil tem . novas mortes e total chega a vezes o no da china... obs. fonte governo bozo,0.0
" lucasrohan luisa stern e na china ja comecou a segunda onda, nao vencemos nem a primeira aqui, temos que focar em uma thread em prol da saude, temos que cobrar uma atitude em relacao ao covid- trancar o brasil ate o fim da epidemia, a direita esta focada em se vitimizar e esqueceu o covid.",0.0
"covid- china deteta novos casos nas ultimas horas, em pequim ",0.0
 fergrecocas priweinstein nao quero politizar mas a china tem total controle sobre a covid,0.0
"o ceara ultrapassou a china, nesta quarta-feira , em numero de casos confirmados de coronavirus desde o inicio da pandemia. o estado passou a registrar . casos, um pouco acima da china, que soma . . veja mais no nosso instagram tribunadoceara. ",0.0
" crisbrasilreal taoquei esse tal de doria e uma decepcao total, almofadinha, sem carater e inimigo do povo brasileiro ainda mais que fez acordo com a china onde o covid- nasceu e se espalhou pelo mundo.",0.0
"com mais . mortes pelo novo coronavirus, brasil tem dez vezes o numero de obitos da china ",0.0
"commodities seguem as preocupacoes do setor externo, dividido entre os estimulos do fed e do governo americano, os novos casos de covid na china. os juros operam em queda na expectativa do copom.",0.0
covid- china endurece medidas para travar contagio em pequim ,0.0
"os novos casos de covid- na china e nova zelandia mostram que nao ha como se livrar do virus sem vacina. depois de controla-lo na quarentena, ele volta com a abertura. em curitiba, com de ocupacao em utis, a economia abriu. semanas depois, subiu pra . ta fechando de novo.",0.0
e falso que doria fechou contrato com chineses em para vacina contra o novo coronavirus aos fatos ,0.0
 wilsonmessias xxx ivan xxx arthurmoledoval pois e. em outros tempos ele criticaria tbm esse negocio da china q o doria fez comprando vacinas p covid antes da pandemia surgir. mas o poder nao e p qualquer ze ruela. tem q ter sangue frio p nao se corromper.,0.0
sergio moro conseguiu ser mais prejudicial pro governo que o coronavirus. sergio moro e pior que o virus. sergio moro e um filha da puta. ainda bem que o chines mordeu um morcego e nao o pescoco de sergio moro reajajair,1.0
" jc pe com mais . mortes pelo novo coronavirus, brasil tem dez vezes o numero de obitos que a china diz ter. corrigindo a manchete",0.0
" jairbolsonaro - desconstrucao de movimento negro.. valida fala escravidao foi benefica aos negros - desconstrucao da educacao, cancela bolsas, reduz verbas de universidades... - . mortos covid... sem ministro ds saude .. contra isolamento ... briga com china.",0.0
